Vote,Yearly_IncomeK,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,Overall_happiness_score,Avg_size_per_room,Weighted_education_rank,Most_Important_Issue@_0.0,Most_Important_Issue@_0.125,Most_Important_Issue@_0.25,Most_Important_Issue@_0.375,Most_Important_Issue@_0.5,Most_Important_Issue@_0.625,Most_Important_Issue@_0.75,Most_Important_Issue@_0.875,Most_Important_Issue@_1.0
Oranges,0.6820000000000002,0.5454545454545454,-0.14647023438703993,-0.5285605403942717,-0.9923692767574381,0.7303297828802531,-0.5969298727921218,0.43879604528333277,0,0,0,0,0,0,0,1,0
Turquoises,0.7348571428571429,0.7272727272727273,-0.27208673416163454,-1.2477958420305766,-0.13244692330831379,0.4480405872878677,-0.8541702218266048,-0.3628924206425224,0,1,0,0,0,0,0,0,0
Reds,0.5174285714285715,0.2727272727272727,-0.8412394144032586,-0.17895755833308066,-1.2565141254589525,0.5731901209332256,0.03746095580743625,-0.21021221709970575,0,0,0,0,1,0,0,0,0
Khakis,0.10985714285714288,0.36363636363636365,-0.2293797891056185,0.07990645529382592,-0.07349678748792667,0.4970868311344624,-0.47665587397639286,-0.6281549003082024,0,0,1,0,0,0,0,0,0
Khakis,0.30400000000000005,0.36363636363636365,-1.2590517513913746,-0.33251581260648566,-0.5211726849246375,0.47638396366047636,0.1155053022315859,0.3007887517577454,0,0,1,0,0,0,0,0,0
Turquoises,0.5654285714285715,0.9090909090909092,-0.5503463689054956,-0.8878747164016072,-0.903298205999077,0.4628151771165934,-0.028420705514179242,-0.5696939630619934,0,0,1,0,0,0,0,0,0
Khakis,0.7324285714285714,0.2727272727272727,-0.33224016149098273,-1.2426367702466874,0.19666565002481068,0.39874216492962866,-0.4182446344838664,-0.5637877803343587,0,0,0,0,0,1,0,0,0
Turquoises,0.29528571428571426,0.8181818181818181,-0.6439579163447531,-0.31400384914664825,0.91508022604653,0.5977183718388698,-0.4137125532594955,-0.12836305693947786,0,0,0,0,0,1,0,0,0
Turquoises,0.3225714285714286,1.0,-0.8159427532739033,-0.37196753801269644,1.0364754916955574,0.4433667359351293,-0.12354246468239381,-0.2235376791221464,0,1,0,0,0,0,0,0,0
Oranges,0.14842857142857147,0.36363636363636365,-0.20512393742057777,0.604917878007247,-0.35554382175094057,0.3986294719851267,-0.9587658083649006,0.634607473730339,0,0,0,0,0,0,1,0,0
Whites,0.8714285714285714,0.4545454545454546,-0.9168037937784246,-1.5379177611716346,-1.1709696591181553,0.4641704327987979,-0.2478876320545674,0.4624523296826466,0,0,1,0,0,0,0,0,0
Khakis,0.8684285714285715,0.0,-1.1047611428313076,-1.5315447901444774,-0.2506446925467305,0.4893438449010162,-0.11998060134978542,0.2017839569385062,0,0,0,1,0,0,0,0,0
Turquoises,0.1767142857142857,0.9090909090909092,-0.7647375862721971,-0.06211975616853302,-0.11259310390962349,0.4063553777459937,0.06469871976637924,-0.24313886894834444,0,0,1,0,0,0,0,0,0
Yellows,0.9432857142857143,0.7272727272727273,-0.023700884968123677,-0.4766663477445635,-0.24472479064589758,0.6585527182201721,-0.5080492083282896,-0.7585570471393469,0,0,0,0,0,1,0,0,0
Blues,0.5548571428571429,1.0,0.6889374756267594,0.3484816628668767,-0.24472479064589758,0.4970868311344624,0.7232849255396713,-0.14421858789813236,0,1,0,0,0,0,0,0,0
Turquoises,0.03385714285714286,0.4545454545454546,-0.8291096191177475,0.2413550546484733,-0.12937769237447613,0.5104129110883154,-0.1351920564887768,-0.2630523195169884,0,0,0,1,0,0,0,0,0
Khakis,0.7845714285714287,0.36363636363636365,-0.37442972516004497,-1.3534050761948948,-1.1938934948602276,0.4033272911760097,-0.3548570541968213,-0.5563215577043519,0,1,0,0,0,0,0,0,0
Khakis,0.1894285714285714,0.09090909090909083,-0.4317581491405149,-0.0891290143312467,-1.3023037256522711,0.4024128892973792,-0.2922633665542583,-0.5151502129968596,0,0,0,0,0,0,0,0,1
Turquoises,0.6677142857142857,0.5454545454545454,-0.5418584656281569,-1.1051626809465838,1.0740130898379534,0.4562856986303116,-0.20358947636718894,-0.5207371972368934,0,0,0,0,0,0,0,0,1
Greens,0.4074285714285715,0.5454545454545454,-0.25850718727945876,-0.5522315756379983,1.8834052345922347,0.6156453672587798,0.16312001214805236,-0.7701400157655753,0,0,0,0,0,1,0,0,0
Browns,0.31514285714285717,0.7272727272727273,1.5842786521281182,1.4646620170518259,-0.628169377989289,0.8707339253956505,1.6418100767913306,2.2619627671943228,0,1,0,0,0,0,0,0,0
Turquoises,0.6577142857142857,0.2727272727272727,-0.8877591846520293,-1.0839194441893933,0.7316702568913611,0.43094815619264776,0.014618928149723008,-0.15914897467350989,0,0,0,1,0,0,0,0,0
Reds,0.978,0.2727272727272727,-0.9492594938320305,-1.1573603484071089,-0.6028414166127796,0.5741489158686469,0.07441919778205021,-0.07457945399072552,0,0,0,0,1,0,0,0,0
Greens,0.7762857142857142,0.6363636363636362,-0.28392525411598135,-1.3358035371675085,0.5235793604587742,0.4970868311344624,0.1466597206081998,-0.6171882332895916,0,0,0,1,0,0,0,0,0
Greys,0.29885714285714293,0.2727272727272727,-1.1036196027471838,0.2853589022169391,1.5224987850057599,0.48098154528175696,-0.10261853500924664,0.08539548434797842,0,0,0,0,1,0,0,0,0
Turquoises,0.9444285714285714,0.8181818181818181,-1.0885415784563781,-1.692993389499125,-0.9386556559398596,0.48609135545843185,0.06866823138604025,-0.06668943023705352,0,0,1,0,0,0,0,0,0
Browns,0.7175714285714285,0.4545454545454546,1.1231626860952912,0.6097734749803191,-0.8468085088443775,0.8096384342909724,1.626083469250848,1.8364093511324964,0,0,0,0,0,1,0,0,0
Browns,0.5931428571428572,0.7272727272727273,2.0838170910740987,0.8741000352019311,-0.09805382193124894,0.9439432507564629,2.308940009163382,2.2921964848135286,0,0,1,0,0,0,0,0,0
Khakis,0.6735714285714287,0.0,-0.47870757123241847,-1.1176051481900808,0.4452580940384268,0.43209398227530754,-0.35243476504654375,-0.4881171999451583,0,0,0,1,0,0,0,0,0
Purples,0.9395714285714287,0.6363636363636362,1.4155000615165167,0.13817361897069091,-1.0936001253058996,0.11258707335830372,-2.0128524396221077,-0.7965892462389397,0,0,1,0,0,0,0,0,0
Blues,0.4644285714285714,0.2727272727272727,0.29235623702453833,0.5405812181140415,-0.24472479064589758,0.1524990708257896,-0.4039460094596642,0.6828632916619815,0,0,0,1,0,0,0,0,0
Khakis,0.8174285714285714,0.0,-1.2449592377420662,-1.4232042826828064,-0.6097024973989077,0.4750009141870782,0.056622805900258574,0.2502257794736877,0,0,0,1,0,0,0,0,0
Greens,0.17100000000000004,0.36363636363636365,-0.22876262611580542,-0.04998076373585275,-1.2302413837243502,0.607162852804316,0.12508111988683968,-0.8175233481160482,0,0,0,0,0,0,0,0,1
Greens,0.07185714285714284,0.5454545454545454,-0.22404932909699335,0.16063075497114987,0.6647328866994902,0.6749963164840427,0.058789138305645396,-0.6338426054217171,0,0,1,0,0,0,0,0,0
Greys,0.9282857142857144,0.36363636363636365,-0.6459779756719812,-1.0517511142427907,1.1357057289341062,0.44795627360388757,0.319347861404492,0.9057877993075617,0,0,0,0,0,0,1,0,0
Greens,0.4938571428571429,0.5454545454545454,-0.308514896478312,-0.7358338361822869,-1.1239660478663465,0.6379269431250575,0.22008701999538158,-0.6592135985747957,0,0,0,0,0,1,0,0,0
Whites,0.4534285714285715,0.09090909090909083,-0.8775761553424805,-0.6499504647210742,1.562663089856439,0.429396637970072,-0.2855339544874893,0.28457467717501217,0,0,0,1,0,0,0,0,0
Browns,0.30000000000000004,0.4545454545454546,2.0666472863633936,1.4968303469984285,0.02500100304167794,0.9813674959374907,2.2398396627240715,2.161816393296656,0,0,0,0,0,0,0,0,1
Turquoises,0.7102857142857144,0.5454545454545454,-0.6905444871648715,-1.1955981745700515,0.30894310809311415,0.422176453394031,-0.32697254497971395,-0.19473319538047157,0,0,1,0,0,0,0,0,0
Turquoises,0.5272857142857144,0.36363636363636365,-0.4570902713151511,-0.8068469419134665,-0.4940238625311539,0.45190192272677243,-0.2915238916760725,-0.5718288123222617,0,0,0,0,0,0,0,0,1
Khakis,0.22942857142857143,0.2727272727272727,-0.15339438622231974,-0.17410196136000827,-0.7076916310181673,0.3921211615054482,-0.45980067274948894,-0.7473238883844373,0,0,0,0,0,1,0,0,0
Reds,0.7532857142857143,0.2727272727272727,-0.7359424415843666,-0.6799944709919579,-0.3500001274376486,0.5421847912461953,-0.1286585609244527,0.7754551509401062,0,0,0,0,1,0,0,0,0
Turquoises,0.2152857142857143,0.7272727272727273,-0.8452107580633772,-0.14405795508912486,0.12192136805330733,0.5181628306927748,-0.3300519778824713,-0.12836305693947786,0,0,1,0,0,0,0,0,0
Purples,0.5251428571428571,0.4545454545454546,0.8855704156831272,1.0185540451508264,-1.029578549783845,0.7569521123555976,2.386814017030379,0.4258479864561733,0,0,0,0,0,0,0,0,1
Browns,0.7554285714285716,0.7272727272727273,1.2762652947736401,0.5293526501138125,-0.8412448971146311,0.9070411473046951,0.28980218679425,2.1218637004684546,0,0,1,0,0,0,0,0,0
Blues,0.7868571428571429,0.4545454545454546,0.9519350656845723,-0.14436142989994144,3.0917890235602536,0.6379445596111086,-1.2429852844923945,2.025964562426336,0,0,0,1,0,0,0,0,0
Violets,0.8774285714285714,0.6363636363636362,2.3905021975315526,0.2701851616760888,0.15856538750724194,0.008149866277027283,-2.2779877219293807,-1.8782065600636377,0,0,0,1,0,0,0,0,0
Browns,0.8651428571428572,0.6363636363636362,0.3285692826716599,0.2962839954063515,0.21640343843432502,0.13833687871396022,-0.2874642372198832,-0.2733707309060749,0,0,0,1,0,0,0,0,0
Turquoises,0.5428571428571429,0.2727272727272727,-0.3273336209292463,-0.8399256962925201,1.421768453316482,0.4324069492351985,-0.1340490927706491,-0.2732090548553779,0,0,0,1,0,0,0,0,0
Browns,0.4774285714285714,1.0,1.5667626935141516,1.1199146319637063,-1.0410894907526516,0.08578692248629063,-1.5985311404324491,-1.4180332842437364,0,1,0,0,0,0,0,0,0
Reds,0.012142857142857122,0.36363636363636365,-0.9313921935716637,0.8944328475266706,-0.23333544895645364,0.543053833753609,-0.29724839663009794,0.16507291807730862,0,0,0,0,0,0,0,1,0
Whites,0.41885714285714293,0.2727272727272727,-0.9926557776471195,-0.5765095605033586,1.2523525506817814,0.47843146501474926,-0.24950446408746133,0.3189941113173739,0,0,0,0,0,1,0,0,0
Turquoises,0.9121428571428571,0.5454545454545454,-0.716678807901132,-1.6244080822544813,1.1059102898747566,0.4560964435197231,-0.28450152366256354,-0.2743286199511426,0,0,1,0,0,0,0,0,0
Violets,0.8865714285714286,0.6363636363636362,1.6084473531019774,0.2507627737838004,1.0693341122528743,0.6764062730436353,2.619344864437297,2.0649135733417747,0,0,0,0,0,0,0,0,1
Browns,0.9007142857142858,0.8181818181818181,0.9240767753838462,0.22071876751291697,-0.6889260693880614,0.07613882275938837,-0.06678262816679616,-1.088841001164469,0,0,1,0,0,0,0,0,0
Turquoises,0.921,0.7272727272727273,-1.0074071554492177,-1.643223520525136,0.37768306002817903,0.5244464616670954,0.08788226358863589,-0.14351145773318083,0,0,1,0,0,0,0,0,0
Turquoises,0.9708571428571429,0.7272727272727273,-0.9273987255431383,-1.7491362295002713,-0.10301183398383672,0.46923734429563824,0.1683196242606816,-0.22525376119323312,0,0,0,0,0,1,0,0,0
Whites,0.09042857142857141,0.2727272727272727,-1.273648910822294,0.12117902956493909,-1.1030514332005528,0.49499874482433376,0.04079155264603542,0.24573482048596662,0,0,0,0,0,1,0,0,0
Turquoises,0.4427142857142857,0.5454545454545454,-0.7321610762118853,-0.6271898539097986,-1.146751268413845,0.5647815409336887,-0.2916412599397068,-0.201939741302801,0,0,0,0,0,0,0,0,1
Browns,0.3314285714285714,1.0,1.861049895089419,1.430065888618687,-0.4185288334595996,0.11189750360310319,-1.708422678249128,-1.891462539976072,0,1,0,0,0,0,0,0,0
Browns,0.6831428571428573,0.6363636363636362,0.8888200939797779,0.6829109043872175,-0.18678790530454428,0.27403412686384054,-0.26946856572079575,-1.727531831888026,0,1,0,0,0,0,0,0,0
Turquoises,0.5965714285714285,0.7272727272727273,-1.0510702012107578,-0.9540322251597145,-0.9300374192977227,0.5077203865538117,-0.06426681923735408,-0.0476273558752558,0,1,0,0,0,0,0,0,0
Reds,0.7807142857142857,0.4545454545454546,-0.5740512784516518,-0.738261634668823,-1.1906111193912898,0.5364015180215909,0.011954495224065357,0.9891909713465333,0,0,0,0,0,0,0,1,0
Khakis,0.20885714285714285,0.2727272727272727,-1.119675134164136,-0.1304015886023596,-0.11038462584625934,0.4684176946370641,-0.06590088809809327,0.10843217168942047,0,0,1,0,0,0,0,0,0
Violets,0.34957142857142864,0.6363636363636362,2.3154050333081275,1.391524587644927,-0.49706760669279787,0.024960576282327025,-2.2810737963864103,-1.8209009791405013,0,1,0,0,0,0,0,0,0
Turquoises,0.7604285714285715,0.6363636363636362,-0.9037544234142028,-1.3021178331668208,-1.3116236657605733,0.5504567899725007,-0.1963085075387586,-0.06550157765117376,0,0,0,1,0,0,0,0,0
Yellows,0.6258571428571429,0.36363636363636365,0.020551465997632048,0.19765468189082436,-0.24472479064589758,0.6116626021408154,-0.7006471129952322,-0.8174184974903222,0,0,0,0,0,0,0,0,1
Greys,0.10571428571428576,0.36363636363636365,-1.0581788311363216,0.6956568464415317,0.36723159449358955,0.42377310226073867,0.28789770374555873,0.20895451794167041,0,0,0,0,1,0,0,0,0
Greens,0.7571428571428571,0.4545454545454546,-0.28518820390228294,-1.2951379125180296,0.2499202967040866,0.6349577160249005,0.15079586345708562,-0.6941661069488584,0,0,0,0,0,1,0,0,0
Browns,0.19414285714285717,0.5454545454545454,1.4608702994406209,1.7217051818138296,-0.6236399511770837,0.9921404498136674,1.412507148499386,1.6560200989530969,0,0,0,0,0,1,0,0,0
Blues,0.1794285714285715,0.7272727272727273,0.7364088711482947,1.1460134656939691,-0.24472479064589758,0.47571839484734035,-0.17701783138088623,-1.8150282207322441,0,0,1,0,0,0,0,0,0
Oranges,0.7395714285714285,0.09090909090909083,-0.3042549643535666,-0.6508608891535252,-0.26954338109457926,0.48263672207903247,-0.16397333163838104,-0.7961380972243801,0,0,0,0,0,0,1,0,0
Khakis,0.5058571428571429,0.0,-1.228278560993506,-0.7613257202909156,-0.7377507096267695,0.4759708923467578,0.04614292222973032,0.2891768156380349,0,0,0,1,0,0,0,0,0
Pinks,0.6997142857142857,0.4545454545454546,-0.4510715171539324,-1.173141038569593,-0.47841044717561587,0.456292689058081,0.7302907886102408,0.985297639322227,0,0,1,0,0,0,0,0,0
Turquoises,0.820857142857143,0.9090909090909092,-0.4456834171331426,-1.4304876781424143,-0.3355175135134629,0.3882718877948295,-0.43882880263961616,-0.36386734640694507,0,1,0,0,0,0,0,0,0
Whites,0.0004285714285714448,0.2727272727272727,-0.25964884055554793,0.31236816037965304,0.3825072628215303,0.5386711790828405,-0.7429880657220801,-0.5224814137777686,0,0,0,0,0,0,0,0,1
Turquoises,0.27942857142857147,0.5454545454545454,-1.0509397375274003,-0.28031814514596065,-0.4633286781366253,0.4724370863921611,-0.08727177129021499,-0.003427111452090944,0,0,0,0,0,0,0,0,1
Blues,0.8594285714285714,0.36363636363636365,1.2040771653948186,-0.2985266337949809,2.1384235860301724,0.9241650112220235,1.7611528893546144,1.3016204417832349,0,0,0,1,0,0,0,0,0
Turquoises,0.061142857142857165,0.2727272727272727,-0.6955248794915702,0.18339136578242513,1.0892527105026377,0.5265854939599777,-0.43849947221059943,-0.18982268859006138,0,0,0,1,0,0,0,0,0
Blues,0.49242857142857144,0.4545454545454546,-0.07147932989802087,0.4811001551939083,-0.24472479064589758,0.40253615529388603,1.2679049230532893,0.9941738779092413,0,0,0,0,0,1,0,0,0
Reds,0.1131428571428571,0.5454545454545454,-0.8919374498834033,0.6798761562790475,-0.38088112202278024,0.545425960948356,-0.03238160439918703,-0.19857055417795888,0,0,0,0,0,0,0,1,0
Browns,0.24142857142857144,0.7272727272727273,0.6076517852739328,1.6212550194334012,1.5082319126603192,0.8629298669803601,0.7947007711211449,1.255944100253963,0,0,1,0,0,0,0,0,0
Khakis,0.29128571428571426,0.4545454545454546,-0.3431188797176462,-0.30550655444377195,-0.9030112138837333,0.40201723164569425,-0.44966710002795046,-0.5386776505748844,0,1,0,0,0,0,0,0,0
Turquoises,0.03557142857142859,0.4545454545454546,-1.039806766886421,0.23771335691866935,-0.24472479064589758,0.5130689644040907,0.485159438303051,-0.017695175363049966,0,0,0,0,0,1,0,0,0
Browns,0.638857142857143,0.6363636363636362,1.950296532624021,0.7769880957404891,-0.2733557927323776,0.9927748216326207,2.087541441804574,2.032571242660705,0,0,1,0,0,0,0,0,0
Turquoises,0.7842857142857143,0.9090909090909092,-0.8569705083947792,-1.352798126573261,-0.4782493722516266,0.5119922374037784,0.12427740556421535,-0.3068710305665283,0,1,0,0,0,0,0,0,0
Browns,0.30100000000000005,0.4545454545454546,1.1292063123043918,1.494706023322709,-0.8332185922024565,0.0487482821665495,-0.7031235606408378,-0.12836305693947786,0,0,0,0,0,1,0,0,0
Browns,0.7528571428571429,0.5454545454545454,1.0410221216351145,0.5348151967085185,-1.1934793044680307,0.27449739572168663,-0.7386575545888193,-1.775256282583476,0,0,1,0,0,0,0,0,0
Browns,0.9055714285714287,0.6363636363636362,2.0037789701608597,0.21040062394513884,-1.1754076614696032,0.03519687737092119,-1.6775203374298648,-1.8381478585704238,0,0,0,1,0,0,0,0,0
Browns,0.5724285714285715,0.6363636363636362,0.9398368438551901,0.9181038827703975,-0.477738598668372,0.9869348709965771,0.41852384219094113,1.076022147096301,0,0,1,0,0,0,0,0,0
Pinks,0.8858571428571429,0.36363636363636365,-0.40581107144133777,-1.5685687170641522,1.0019835786683118,0.5989301507313123,-0.32754006740069913,-0.5260598530456365,0,1,0,0,0,0,0,0,0
Greys,0.5761428571428573,0.2727272727272727,-0.8454336840907719,-0.30368570557887015,0.24659582413602177,0.505275302619914,0.7127379203192322,0.5087825279137954,0,0,0,0,1,0,0,0,0
Purples,0.010285714285714287,0.6363636363636362,1.0572146766315191,2.112277263335317,1.5768755201851021,0.17529763601120604,-1.8857107601740362,-0.48714473703339495,0,0,0,1,0,0,0,0,0
Greens,0.9060000000000001,0.8181818181818181,-0.21476778856563114,-1.6113586653893501,0.9963313412984744,0.6762403809995776,0.29548902041730524,-0.6427911973362289,0,0,1,0,0,0,0,0,0
Pinks,0.5435714285714286,0.09090909090909083,-0.23669182228542743,-0.8414430703466053,-1.3668467025750681,0.4191752607086785,-0.4513899477129989,-0.7018619833456491,0,0,0,0,0,0,0,0,1
Purples,0.13714285714285712,0.8181818181818181,1.570973031134083,1.8427916313298154,1.8378647742882994,0.06580678315394578,-0.11998060134978542,-0.26162250316201946,0,1,0,0,0,0,0,0,0
Reds,0.8855714285714287,0.5454545454545454,-1.0012976463670806,-0.9610121458085056,1.0225814496184968,0.5647240253229945,0.04056058073323192,-0.029653802734943148,0,0,0,0,0,0,0,1,0
Turquoises,0.48771428571428577,0.6363636363636362,-0.8112687134481713,-0.7227844193171556,-0.838721571342196,0.4982172789461087,-0.232997336852134,-0.22794016971531592,0,0,1,0,0,0,0,0,0
Violets,0.702,0.6363636363636362,0.9198663134746977,0.6428522293593728,0.31213678110526494,0.34255354327045817,-1.1183155424615434,-1.5938405791628194,0,0,0,1,0,0,0,0,0
Browns,0.008428571428571452,0.8181818181818181,2.1961566748932153,2.116222435875938,-0.8636495686235587,0.9646671035654212,2.369236171808875,2.3397321326701976,0,0,1,0,0,0,0,0,0
Browns,0.24314285714285722,0.4545454545454546,2.0535052921235417,1.617613321703597,-0.5481503508082521,0.9719629717035093,2.2806615611672694,2.1495990820279327,0,0,0,1,0,0,0,0,0
Whites,0.47985714285714287,0.18181818181818177,-0.17247135880834025,-0.7060933047222204,0.45121710222441574,0.5227553242115491,-0.7856029690928924,-0.6171762411571973,0,0,0,1,0,0,0,0,0
Turquoises,0.13314285714285712,0.4545454545454546,-0.7538090853313335,0.030440061130653822,1.7713825008805355,0.442108611154652,-0.1763760991886319,-0.269267537417064,0,0,0,0,0,1,0,0,0
Whites,0.2391428571428572,0.2727272727272727,-0.21639670883917445,-0.1947382484955646,-1.2567645566050238,0.5283823621355963,-0.7202280249769965,-0.6098383114196805,0,0,0,0,0,0,0,0,1
Khakis,0.6095714285714287,0.0,-0.22904759465698676,-0.9816484329440621,0.6114092570776002,0.37552969883225706,-0.4951206644399513,-0.5926703343748342,0,0,0,1,0,0,0,0,0
Violets,0.8238571428571428,0.6363636363636362,1.0112158024912037,0.38398821573246616,1.399302181404676,0.30303441142403964,-1.0087991193638468,-1.687791189651141,0,0,1,0,0,0,0,0,0
Oranges,0.0852857142857143,0.36363636363636365,-0.0044995414893299005,0.7390537443883632,0.6139613101631125,0.4970868311344624,-0.17087325214651694,-0.6678247417521823,0,0,0,0,0,0,1,0,0
Greys,0.3054285714285715,0.0,-0.7452685739795584,0.271399060919357,0.6403293045034868,0.46658283816307233,0.8076748059528672,-0.12836305693947786,0,0,0,0,0,0,1,0,0
Turquoises,0.030571428571428583,0.5454545454545454,-0.6010710249164719,0.24833497529726462,-0.508253307612606,0.3899326372519899,-0.19473867664090977,-0.30563085471851426,0,0,0,1,0,0,0,0,0
Turquoises,0.3532857142857143,0.5454545454545454,-0.3932773845845872,-0.43721462233835273,-0.5223907457631984,0.38290158207165087,-0.545039471502155,-0.333975045785558,0,0,1,0,0,0,0,0,0
Oranges,0.20857142857142863,0.0,-0.4430676764316998,0.47715498265328726,1.6653939859712912,0.3114094131474149,-0.26427029737255814,-0.12836305693947786,0,0,0,0,0,0,1,0,0
Browns,0.9285714285714286,0.36363636363636365,2.15106692532791,0.16154117940360066,-0.6917963836337446,0.9574898767762139,2.3274326937262195,2.3296009074573876,0,0,0,0,0,0,0,0,1
Browns,0.9388571428571428,0.5454545454545454,1.5989752656598102,-0.0035491176808506463,-0.526459521062697,0.8838974974561793,1.7237838574695818,2.191829748239431,0,0,1,0,0,0,0,0,0
Browns,0.17485714285714282,0.5454545454545454,1.5518728719507409,1.7626742812741258,-0.18170978313156383,0.07478710918662171,-0.855858056078499,-1.7794632077194295,0,0,0,0,0,1,0,0,0
Greys,0.4818571428571429,0.18181818181818177,-1.1035571556276065,-0.10339233043964564,1.0330508861913994,0.5007237750521107,0.0828723938724518,0.4967917803413568,0,0,0,0,1,0,0,0,0
Khakis,0.49257142857142866,0.4545454545454546,-0.17964312006562114,-0.7331025628849339,-0.6974634358734481,0.39038980048684047,-0.5617683134420817,-0.6532983199101859,0,1,0,0,0,0,0,0,0
Browns,0.7495714285714286,0.5454545454545454,1.185083866529134,0.5417951173573093,0.9222174163567546,0.9370643846975542,1.515481908750322,1.4066081393209375,0,0,1,0,0,0,0,0,0
Blues,0.9371428571428573,0.7272727272727273,0.08852042656376405,-0.46361693087943223,1.9888740821335071,0.18026600073865953,-0.28034415763295867,0.4391611469982911,0,1,0,0,0,0,0,0,0
Blues,0.6658571428571429,0.6363636363636362,1.0087142520639907,0.11268173486206251,2.121789043917279,0.23452000681089213,2.5036127729687263,0.5420517638456225,0,0,0,0,0,0,0,0,1
Purples,0.22928571428571431,0.8181818181818181,1.2926531946885171,-0.0035491176808506463,0.08495923448553712,0.18526466055349688,-2.238040087014756,-0.527021268060558,0,1,0,0,0,0,0,0,0
Browns,0.39057142857142857,0.5454545454545454,1.1716692984902664,1.304427316940446,0.9779068084059487,0.9059527777257301,1.2802975380462576,1.717764212242967,0,0,0,0,0,1,0,0,0
Whites,0.7224285714285714,0.18181818181818177,-0.7425641640190362,-1.221393533489497,1.5595971679494929,0.4253701737774943,-0.45672574424769324,0.24878634734087138,0,0,0,0,0,0,0,0,1
Greys,0.7502857142857144,0.2727272727272727,-0.6098164141696627,-0.6736214999648006,-0.7776762264369733,0.47663370073301864,1.0606240313119466,0.3066814714589758,0,0,0,0,0,0,1,0,0
Khakis,0.7154285714285715,0.36363636363636365,-1.0546092169921235,-1.2065232677594637,0.07890426839445575,0.45024157991776514,-0.10336225995592012,-0.12836305693947786,0,0,1,0,0,0,0,0,0
Turquoises,0.14257142857142857,0.5454545454545454,-1.0045424630022302,0.010410723616731723,0.24278355005144828,0.5468578909099228,-0.11998060134978542,0.050518174364943706,0,0,0,1,0,0,0,0,0
